timestamp,episode,step,reward,score,epsilon
"2019-08-13 10:54:13,396",100,24812,24.5,72,0.075112
"2019-08-13 10:54:19,379",101,25019,18.4,55,0.074904
"2019-08-13 10:54:25,674",102,25240,19.9,58,0.074682
"2019-08-13 10:54:32,029",103,25463,20.0,58,0.074459
"2019-08-13 10:54:36,746",104,25622,14.3,43,0.074299
"2019-08-13 10:54:41,464",105,25789,15.2,43,0.074131
"2019-08-13 10:54:46,231",106,25955,15.1,43,0.073964
"2019-08-13 10:54:57,461",107,26348,36.2,106,0.073570
"2019-08-13 10:55:03,334",108,26553,18.4,54,0.073365
"2019-08-13 10:55:16,670",109,27018,42.0,128,0.072899
"2019-08-13 10:55:27,563",110,27402,35.3,103,0.072515
"2019-08-13 10:55:32,338",111,27566,14.3,43,0.072350
"2019-08-13 10:55:40,873",112,27865,27.2,80,0.072050
"2019-08-13 10:55:50,988",113,28218,31.7,95,0.071696
"2019-08-13 10:56:00,131",114,28541,29.7,86,0.071373
"2019-08-13 10:56:15,214",115,29069,48.3,145,0.070844
"2019-08-13 10:56:21,810",116,29302,21.5,61,0.070610
"2019-08-13 10:56:42,840",117,30031,66.2,208,0.069881
"2019-08-13 10:56:48,576",118,30234,18.4,53,0.069677
"2019-08-13 10:57:01,571",119,30685,40.2,124,0.069226
"2019-08-13 10:57:11,271",120,31022,30.5,91,0.068888
"2019-08-13 10:57:19,734",121,31316,26.4,79,0.068593
"2019-08-13 10:57:30,232",122,31686,34.0,99,0.068223
"2019-08-13 10:57:34,913",123,31848,14.2,43,0.068060
"2019-08-13 10:57:44,178",124,32165,28.4,87,0.067742
"2019-08-13 10:57:51,349",125,32409,21.8,66,0.067498
"2019-08-13 10:58:00,986",126,32740,30.3,90,0.067166
"2019-08-13 10:58:05,717",127,32905,15.0,43,0.067000
"2019-08-13 10:58:13,785",128,33187,26.0,75,0.066717
"2019-08-13 10:58:18,517",129,33353,14.9,43,0.066550
"2019-08-13 10:58:28,671",130,33705,32.4,96,0.066198
"2019-08-13 10:58:39,552",131,34080,34.2,103,0.065822
"2019-08-13 10:58:50,322",132,34456,33.9,102,0.065446
"2019-08-13 10:59:00,080",133,34796,30.6,92,0.065105
"2019-08-13 10:59:08,448",134,35087,26.0,78,0.064813
"2019-08-13 10:59:17,952",135,35420,30.3,89,0.064480
"2019-08-13 10:59:24,843",136,35659,21.7,63,0.064240
"2019-08-13 10:59:32,140",137,35916,23.8,68,0.063982
"2019-08-13 10:59:39,710",138,36181,23.9,70,0.063716
"2019-08-13 10:59:58,083",139,36824,59.3,180,0.063073
"2019-08-13 11:00:06,531",140,37121,27.2,79,0.062775
"2019-08-13 11:00:18,836",141,37549,39.1,117,0.062347
"2019-08-13 11:00:23,709",142,37723,15.9,44,0.062172
"2019-08-13 11:00:48,700",143,38601,81.2,252,0.061294
"2019-08-13 11:01:00,348",144,39003,35.5,110,0.060891
"2019-08-13 11:01:07,062",145,39243,22.3,62,0.060650
"2019-08-13 11:01:14,478",146,39501,23.1,69,0.060392
"2019-08-13 11:01:19,177",147,39666,14.7,43,0.060226
"2019-08-13 11:01:34,304",148,40202,49.7,146,0.059689
"2019-08-13 11:01:45,183",149,40580,34.1,103,0.059311
"2019-08-13 11:01:57,516",150,41008,38.6,117,0.058882
"2019-08-13 11:02:04,242",151,41241,21.1,62,0.058648
"2019-08-13 11:02:10,430",152,41459,19.7,57,0.058430
"2019-08-13 11:02:16,855",153,41684,20.0,59,0.058204
"2019-08-13 11:02:32,718",154,42234,49.7,153,0.057653
"2019-08-13 11:02:39,814",155,42479,21.2,66,0.057408
"2019-08-13 11:02:59,221",156,43154,62.1,191,0.056732
"2019-08-13 11:03:04,006",157,43327,16.0,44,0.056558
"2019-08-13 11:03:11,311",158,43582,22.8,68,0.056303
"2019-08-13 11:03:17,008",159,43784,18.3,52,0.056100
"2019-08-13 11:03:21,706",160,43951,15.0,43,0.055932
"2019-08-13 11:03:34,980",161,44417,43.4,127,0.055466
"2019-08-13 11:03:41,657",162,44651,21.1,61,0.055231
"2019-08-13 11:03:51,844",163,45011,33.2,96,0.054870
"2019-08-13 11:04:01,305",164,45340,29.6,89,0.054541
"2019-08-13 11:04:06,990",165,45538,17.5,52,0.054342
"2019-08-13 11:04:13,485",166,45757,20.4,59,0.054122
"2019-08-13 11:04:23,082",167,46077,29.2,90,0.053801
"2019-08-13 11:04:33,645",168,46448,34.1,100,0.053430
"2019-08-13 11:04:53,262",169,47130,62.3,193,0.052747
"2019-08-13 11:04:57,988",170,47296,14.7,43,0.052580
"2019-08-13 11:05:02,780",171,47462,14.9,43,0.052414
"2019-08-13 11:05:25,090",172,48237,70.7,223,0.051638
"2019-08-13 11:05:41,280",173,48804,52.3,157,0.051071
"2019-08-13 11:05:56,343",174,49333,48.8,145,0.050542
"2019-08-13 11:06:05,721",175,49663,30.3,88,0.050211
"2019-08-13 11:06:20,829",176,50189,48.5,146,0.049684
"2019-08-13 11:06:30,639",177,50534,31.9,92,0.049339
"2019-08-13 11:06:39,763",178,50851,28.3,85,0.049021
"2019-08-13 11:06:53,772",179,51340,44.7,134,0.048532
"2019-08-13 11:07:00,922",180,51590,22.4,66,0.048281
"2019-08-13 11:07:24,422",181,52414,76.5,236,0.047457
"2019-08-13 11:07:31,190",182,52655,22.2,63,0.047215
"2019-08-13 11:07:49,895",183,53314,61.1,184,0.046555
"2019-08-13 11:08:12,661",184,54114,74.8,228,0.045755
"2019-08-13 11:08:17,459",185,54284,15.3,44,0.045584
"2019-08-13 11:08:50,497",186,55423,105.9,346,0.044446
"2019-08-13 11:09:00,638",187,55778,32.3,95,0.044090
"2019-08-13 11:09:11,305",188,56156,35.0,101,0.043711
"2019-08-13 11:09:17,768",189,56383,20.5,60,0.043484
