timestamp,episode,step,reward,score,epsilon
"2019-08-23 22:22:58,007",100,27824,15.9,44,0.072103
"2019-08-23 22:23:02,855",101,28003,15.7,43,0.071923
"2019-08-23 22:23:08,605",102,28224,19.0,53,0.071701
"2019-08-23 22:23:15,021",103,28473,22.4,59,0.071452
"2019-08-23 22:23:31,867",104,29122,58.1,164,0.070802
"2019-08-23 22:23:36,661",105,29313,17.4,44,0.070610
"2019-08-23 22:23:41,552",106,29496,16.4,44,0.070427
"2019-08-23 22:23:48,163",107,29754,23.5,61,0.070168
"2019-08-23 22:23:54,640",108,30008,23.3,60,0.069913
"2019-08-23 22:24:02,036",109,30295,25.7,69,0.069625
"2019-08-23 22:24:07,736",110,30517,19.7,52,0.069403
"2019-08-23 22:24:13,585",111,30745,20.9,53,0.069174
"2019-08-23 22:24:19,228",112,30962,19.0,52,0.068956
"2019-08-23 22:24:23,975",113,31149,17.2,43,0.068768
"2019-08-23 22:24:43,989",114,31919,69.0,198,0.067998
"2019-08-23 22:24:50,746",115,32184,23.6,62,0.067732
"2019-08-23 22:24:55,466",116,32361,15.1,43,0.067554
"2019-08-23 22:25:14,827",117,33101,66.0,191,0.066814
"2019-08-23 22:25:22,614",118,33395,25.1,72,0.066520
"2019-08-23 22:25:27,388",119,33581,16.2,44,0.066333
"2019-08-23 22:25:33,234",120,33807,19.7,54,0.066106
"2019-08-23 22:25:39,221",121,34038,21.4,54,0.065874
"2019-08-23 22:25:53,488",122,34590,50.1,137,0.065322
"2019-08-23 22:26:03,483",123,34978,34.4,94,0.064933
"2019-08-23 22:26:16,537",124,35484,46.2,125,0.064427
"2019-08-23 22:26:42,544",125,36479,88.9,264,0.063432
"2019-08-23 22:26:49,196",126,36734,23.2,60,0.063176
"2019-08-23 22:26:59,582",127,37136,36.3,98,0.062773
"2019-08-23 22:27:10,613",128,37559,37.3,104,0.062350
"2019-08-23 22:27:15,364",129,37745,16.8,43,0.062163
"2019-08-23 22:27:20,996",130,37966,20.0,52,0.061941
"2019-08-23 22:27:28,979",131,38270,28.0,73,0.061636
"2019-08-23 22:27:34,695",132,38493,19.8,53,0.061413
"2019-08-23 22:27:39,471",133,38679,17.1,44,0.061226
"2019-08-23 22:27:44,182",134,38864,16.8,43,0.061040
"2019-08-23 22:27:48,878",135,39050,16.8,43,0.060853
"2019-08-23 22:27:53,592",136,39226,15.1,43,0.060676
"2019-08-23 22:28:11,574",137,39920,62.6,176,0.059982
"2019-08-23 22:28:18,872",138,40204,25.0,68,0.059697
"2019-08-23 22:28:23,600",139,40392,16.9,43,0.059509
"2019-08-23 22:28:33,466",140,40768,33.2,93,0.059132
"2019-08-23 22:28:45,022",141,41207,39.3,109,0.058692
"2019-08-23 22:28:49,695",142,41389,16.4,43,0.058510
"2019-08-23 22:28:56,452",143,41651,23.3,62,0.058247
"2019-08-23 22:29:16,407",144,42429,71.5,197,0.057469
"2019-08-23 22:29:31,736",145,43032,55.4,148,0.056865
"2019-08-23 22:29:45,907",146,43580,50.4,136,0.056317
"2019-08-23 22:29:52,671",147,43842,23.0,62,0.056054
"2019-08-23 22:29:59,567",148,44114,24.7,64,0.055781
"2019-08-23 22:30:23,206",149,45018,82.1,237,0.054877
"2019-08-23 22:30:29,228",150,45250,21.1,55,0.054644
"2019-08-23 22:30:41,398",151,45691,39.5,115,0.054203
"2019-08-23 22:30:52,592",152,46113,37.7,106,0.053780
"2019-08-23 22:30:58,988",153,46346,21.3,58,0.053546
"2019-08-23 22:31:09,236",154,46719,34.0,97,0.053173
"2019-08-23 22:31:15,084",155,46943,20.3,53,0.052948
"2019-08-23 22:31:22,669",156,47236,26.6,70,0.052654
"2019-08-23 22:31:35,693",157,47746,46.5,124,0.052144
"2019-08-23 22:31:44,618",158,48087,30.6,84,0.051802
"2019-08-23 22:31:57,391",159,48591,46.2,122,0.051298
"2019-08-23 22:32:04,690",160,48875,25.3,68,0.051013
"2019-08-23 22:32:11,579",161,49129,22.8,61,0.050758
"2019-08-23 22:32:20,322",162,49470,30.7,82,0.050417
"2019-08-23 22:32:27,999",163,49773,27.6,71,0.050113
"2019-08-23 22:32:45,701",164,50466,63.1,173,0.049420
"2019-08-23 22:32:54,849",165,50825,32.6,86,0.049060
"2019-08-23 22:33:04,020",166,51178,32.9,85,0.048706
"2019-08-23 22:33:32,268",167,52279,101.0,290,0.047605
"2019-08-23 22:33:41,610",168,52653,35.0,88,0.047231
"2019-08-23 22:34:03,465",169,53502,77.1,218,0.046382
"2019-08-23 22:34:19,461",170,54126,57.6,155,0.045757
"2019-08-23 22:34:24,239",171,54309,16.9,43,0.045573
"2019-08-23 22:34:46,970",172,55187,80.5,227,0.044695
"2019-08-23 22:34:59,990",173,55701,47.3,124,0.044181
"2019-08-23 22:35:04,727",174,55890,17.3,43,0.043991
"2019-08-23 22:35:09,619",175,56078,16.9,45,0.043802
"2019-08-23 22:35:44,394",176,57414,121.7,367,0.042467
"2019-08-23 22:35:49,822",177,57629,19.5,50,0.042251
"2019-08-23 22:35:54,501",178,57818,17.5,43,0.042061
"2019-08-23 22:36:00,305",179,58053,22.1,53,0.041825
"2019-08-23 22:36:30,436",180,59228,107.5,312,0.040650
"2019-08-23 22:36:35,142",181,59412,16.7,43,0.040466
"2019-08-23 22:36:39,814",182,59596,16.9,43,0.040281
"2019-08-23 22:36:44,566",183,59776,16.4,43,0.040100
"2019-08-23 22:36:53,802",184,60138,33.4,86,0.039737
"2019-08-23 22:36:58,495",185,60324,16.8,43,0.039551
"2019-08-23 22:37:10,731",186,60788,42.9,115,0.039086
"2019-08-23 22:37:29,698",187,61527,67.6,186,0.038347
"2019-08-23 22:37:54,686",188,62506,90.0,253,0.037368
"2019-08-23 22:38:05,881",189,62954,42.0,106,0.036919
"2019-08-23 22:38:18,852",190,63466,47.9,124,0.036407
"2019-08-23 22:38:27,799",191,63816,32.6,84,0.036056
"2019-08-23 22:38:32,496",192,64001,16.7,43,0.035870
"2019-08-23 22:38:41,807",193,64363,32.8,87,0.035508
"2019-08-23 22:38:58,337",194,65014,59.9,161,0.034856
"2019-08-23 22:39:08,621",195,65424,38.1,97,0.034446
"2019-08-23 22:39:27,865",196,66158,67.5,189,0.033711
"2019-08-23 22:39:41,447",197,66695,49.4,130,0.033174
"2019-08-23 22:39:46,143",198,66882,17.1,43,0.032986
"2019-08-23 22:40:11,905",199,67882,91.2,261,0.031986
"2019-08-23 22:40:23,185",200,68322,40.2,107,0.031546
"2019-08-23 22:40:47,758",201,69279,88.3,248,0.030588
"2019-08-23 22:40:54,221",202,69534,23.0,60,0.030333
"2019-08-23 22:40:59,911",203,69760,20.5,52,0.030106
"2019-08-23 22:41:10,215",204,70170,38.3,97,0.029695
"2019-08-23 22:41:15,846",205,70392,20.5,52,0.029473
"2019-08-23 22:41:22,097",206,70628,21.2,57,0.029236
"2019-08-23 22:41:29,022",207,70903,25.4,64,0.028960
"2019-08-23 22:41:33,751",208,71086,16.3,43,0.028776
"2019-08-23 22:41:39,362",209,71311,21.0,52,0.028551
"2019-08-23 22:41:50,147",210,71739,39.7,102,0.028122
"2019-08-23 22:42:07,160",211,72398,60.6,165,0.027463
"2019-08-23 22:42:13,847",212,72654,23.6,62,0.027206
"2019-08-23 22:42:21,848",213,72968,29.0,74,0.026891
"2019-08-23 22:42:44,213",214,73847,81.3,223,0.026012
"2019-08-23 22:43:01,566",215,74522,63.4,169,0.025337
"2019-08-23 22:43:12,511",216,74939,37.4,103,0.024919
"2019-08-23 22:43:28,219",217,75556,56.9,152,0.024302
"2019-08-23 22:43:46,892",218,76289,67.2,183,0.023569
"2019-08-23 22:43:53,652",219,76559,25.1,62,0.023298
"2019-08-23 22:44:06,628",220,77071,46.9,124,0.022785
"2019-08-23 22:44:16,729",221,77460,35.8,95,0.022396
"2019-08-23 22:44:27,519",222,77878,38.1,102,0.021977
"2019-08-23 22:44:32,277",223,78067,17.3,43,0.021787
"2019-08-23 22:44:45,307",224,78583,47.8,125,0.021271
"2019-08-23 22:44:56,407",225,79015,38.8,105,0.020838
"2019-08-23 22:45:07,815",226,79456,40.6,108,0.020397
"2019-08-23 22:45:13,980",227,79696,21.9,57,0.020156
"2019-08-23 22:45:48,592",228,81040,122.8,365,0.018812
