timestamp,episode,step,reward,score,epsilon
"2019-08-04 13:43:53,715",0,38,0.4,48,0.099961
"2019-08-04 13:43:58,574",1,201,7.2,44,0.099797
"2019-08-04 13:44:03,264",2,363,14.1,43,0.099634
"2019-08-04 13:44:07,954",3,521,13.7,43,0.099476
"2019-08-04 13:44:13,826",4,722,17.8,54,0.099274
"2019-08-04 13:44:18,522",5,886,14.4,43,0.099109
"2019-08-04 13:44:25,234",6,1115,20.2,61,0.098879
"2019-08-04 13:44:31,700",7,1338,19.4,59,0.098655
"2019-08-04 13:44:36,495",8,1504,14.8,44,0.098489
"2019-08-04 13:44:41,191",9,1666,14.7,43,0.098326
"2019-08-04 13:44:45,857",10,1822,13.6,43,0.098169
"2019-08-04 13:44:50,561",11,1986,14.8,43,0.098004
"2019-08-04 13:44:55,348",12,2146,14.3,44,0.097843
"2019-08-04 13:45:01,062",13,2350,18.4,52,0.097638
"2019-08-04 13:45:05,891",14,2518,14.7,44,0.097470
"2019-08-04 13:45:12,677",15,2748,20.8,62,0.097239
"2019-08-04 13:45:17,452",16,2895,12.6,43,0.097091
"2019-08-04 13:45:22,173",17,3055,14.6,43,0.096930
"2019-08-04 13:45:26,857",18,3213,13.7,43,0.096771
"2019-08-04 13:45:31,618",19,3372,13.8,43,0.096611
"2019-08-04 13:45:36,452",20,3536,14.5,44,0.096447
"2019-08-04 13:45:42,391",21,3733,17.5,55,0.096249
"2019-08-04 13:45:47,100",22,3890,13.7,43,0.096091
"2019-08-04 13:45:51,818",23,4048,13.8,43,0.095932
"2019-08-04 13:45:58,591",24,4273,20.3,63,0.095706
"2019-08-04 13:46:03,258",25,4430,13.9,43,0.095548
"2019-08-04 13:46:08,088",26,4584,13.3,43,0.095394
"2019-08-04 13:46:14,006",27,4777,17.1,54,0.095200
"2019-08-04 13:46:19,793",28,4967,16.3,53,0.095009
"2019-08-04 13:46:25,425",29,5155,16.6,51,0.094820
"2019-08-04 13:46:30,119",30,5319,15.0,43,0.094655
"2019-08-04 13:46:35,906",31,5516,17.8,52,0.094458
"2019-08-04 13:46:43,110",32,5763,22.8,66,0.094210
"2019-08-04 13:46:47,820",33,5925,15.2,43,0.094047
"2019-08-04 13:46:52,540",34,6083,13.5,43,0.093888
"2019-08-04 13:46:57,222",35,6240,13.9,43,0.093730
"2019-08-04 13:47:05,675",36,6513,24.1,79,0.093457
"2019-08-04 13:47:11,318",37,6698,16.1,51,0.093271
"2019-08-04 13:47:16,025",38,6854,13.8,43,0.093114
"2019-08-04 13:47:21,975",39,7055,18.1,55,0.092912
"2019-08-04 13:47:26,688",40,7211,14.1,43,0.092755
"2019-08-04 13:47:36,813",41,7541,29.2,95,0.092425
"2019-08-04 13:47:41,493",42,7694,12.9,43,0.092271
"2019-08-04 13:47:51,787",43,8058,33.1,97,0.091906
"2019-08-04 13:48:02,609",44,8419,32.4,102,0.091544
"2019-08-04 13:48:07,312",45,8575,13.9,43,0.091388
"2019-08-04 13:48:16,068",46,8865,25.6,81,0.091097
"2019-08-04 13:48:27,332",47,9246,35.1,107,0.090715
"2019-08-04 13:48:35,422",48,9520,24.5,75,0.090441
"2019-08-04 13:48:42,868",49,9777,23.0,69,0.090183
"2019-08-04 13:48:47,534",50,9943,14.8,43,0.090016
"2019-08-04 13:48:53,252",51,10140,17.4,52,0.089818
"2019-08-04 13:49:06,756",52,10588,40.3,129,0.089370
"2019-08-04 13:49:11,454",53,10743,13.8,43,0.089214
"2019-08-04 13:49:16,253",54,10901,14.1,44,0.089055
"2019-08-04 13:49:22,989",55,11120,19.5,62,0.088835
"2019-08-04 13:49:32,716",56,11433,27.6,91,0.088521
"2019-08-04 13:49:42,900",57,11781,31.5,96,0.088173
"2019-08-04 13:49:47,646",58,11945,14.2,43,0.088008
