timestamp,episode,step,reward,score,epsilon
"2019-08-05 12:14:18,048",99,19717,9.3,43,0.080203
"2019-08-05 12:14:22,727",100,19837,10.1,42,0.080082
"2019-08-05 12:14:30,990",101,20050,18.3,77,0.079868
"2019-08-05 12:14:45,506",102,20434,34.1,140,0.079484
"2019-08-05 12:14:53,876",103,20659,20.0,78,0.079258
"2019-08-05 12:14:58,531",104,20787,11.0,42,0.079129
"2019-08-05 12:15:07,513",105,21027,20.6,84,0.078888
"2019-08-05 12:15:13,369",106,21179,12.4,53,0.078735
"2019-08-05 12:15:24,887",107,21486,26.5,109,0.078428
"2019-08-05 12:15:32,529",108,21693,18.2,71,0.078220
"2019-08-05 12:15:38,137",109,21845,12.8,51,0.078067
"2019-08-05 12:15:47,531",110,22105,23.3,88,0.077806
"2019-08-05 12:15:53,917",111,22271,13.7,58,0.077639
"2019-08-05 12:16:06,683",112,22606,28.4,122,0.077304
"2019-08-05 12:16:13,861",113,22800,17.2,66,0.077109
"2019-08-05 12:16:19,441",114,22949,12.8,51,0.076959
"2019-08-05 12:16:26,361",115,23135,15.8,64,0.076772
"2019-08-05 12:16:36,225",116,23393,22.6,92,0.076514
"2019-08-05 12:16:47,419",117,23695,26.6,106,0.076211
"2019-08-05 12:16:52,980",118,23843,13.0,51,0.076062
"2019-08-05 12:17:02,042",119,24092,22.7,85,0.075812
"2019-08-05 12:17:08,887",120,24279,16.6,63,0.075624
"2019-08-05 12:17:15,546",121,24458,15.4,61,0.075445
"2019-08-05 12:17:21,565",122,24624,14.8,55,0.075278
"2019-08-05 12:17:32,609",123,24920,26.2,104,0.074981
"2019-08-05 12:17:40,517",124,25133,18.5,73,0.074767
"2019-08-05 12:17:45,206",125,25260,10.6,43,0.074639
"2019-08-05 12:17:56,314",126,25559,26.3,105,0.074340
"2019-08-05 12:18:01,821",127,25710,13.2,50,0.074188
"2019-08-05 12:18:06,534",128,25828,9.8,42,0.074069
"2019-08-05 12:18:16,575",129,26099,24.4,94,0.073797
"2019-08-05 12:18:21,243",130,26223,10.1,42,0.073672
"2019-08-05 12:18:37,169",131,26650,38.3,154,0.073245
"2019-08-05 12:18:45,632",132,26880,20.0,79,0.073014
"2019-08-05 12:18:50,387",133,27010,10.9,43,0.072883
"2019-08-05 12:18:57,743",134,27211,17.4,68,0.072681
"2019-08-05 12:19:03,312",135,27365,13.7,51,0.072527
"2019-08-05 12:19:15,744",136,27701,29.9,118,0.072190
"2019-08-05 12:19:31,360",137,28122,37.5,151,0.071768
"2019-08-05 12:19:41,483",138,28399,24.7,95,0.071491
"2019-08-05 12:19:46,169",139,28526,10.8,43,0.071363
"2019-08-05 12:20:20,193",140,29457,85.1,358,0.070432
"2019-08-05 12:20:25,896",141,29614,14.0,52,0.070274
"2019-08-05 12:20:33,411",142,29819,17.9,69,0.070068
"2019-08-05 12:20:44,264",143,30114,26.4,102,0.069772
"2019-08-05 12:20:52,788",144,30348,20.5,79,0.069537
"2019-08-05 12:20:58,566",145,30510,14.7,53,0.069375
"2019-08-05 12:21:03,255",146,30634,10.0,43,0.069250
"2019-08-05 12:21:14,458",147,30936,27.0,106,0.068947
"2019-08-05 12:21:35,375",148,31509,50.7,207,0.068374
"2019-08-05 12:21:40,064",149,31641,11.8,42,0.068241
"2019-08-05 12:21:51,764",150,31968,29.7,111,0.067913
"2019-08-05 12:21:56,512",151,32092,10.1,43,0.067788
"2019-08-05 12:22:04,446",152,32310,19.6,74,0.067569
"2019-08-05 12:22:09,162",153,32438,11.0,43,0.067441
"2019-08-05 12:22:17,770",154,32674,21.1,80,0.067204
"2019-08-05 12:22:25,398",155,32874,16.2,71,0.067003
"2019-08-05 12:22:32,304",156,33061,16.2,64,0.066815
"2019-08-05 12:22:43,711",157,33379,28.5,108,0.066497
"2019-08-05 12:23:01,840",158,33879,44.4,178,0.065996
"2019-08-05 12:23:08,421",159,34063,16.1,61,0.065811
"2019-08-05 12:23:21,002",160,34413,31.7,120,0.065461
"2019-08-05 12:23:25,735",161,34539,10.1,43,0.065334
"2019-08-05 12:23:30,420",162,34669,11.1,43,0.065203
"2019-08-05 12:23:36,139",163,34830,14.4,53,0.065041
"2019-08-05 12:23:53,259",164,35297,42.3,167,0.064573
"2019-08-05 12:24:06,991",165,35673,33.7,132,0.064197
"2019-08-05 12:24:11,812",166,35800,10.5,43,0.064069
"2019-08-05 12:24:18,077",167,35970,14.7,58,0.063898
"2019-08-05 12:24:34,529",168,36415,39.9,160,0.063453
"2019-08-05 12:24:49,313",169,36824,36.7,143,0.063043
"2019-08-05 12:25:19,334",170,37648,74.4,310,0.062219
"2019-08-05 12:25:25,257",171,37805,13.4,54,0.062061
"2019-08-05 12:25:29,978",172,37932,11.1,43,0.061933
"2019-08-05 12:25:41,051",173,38231,26.1,105,0.061633
"2019-08-05 12:25:49,366",174,38458,19.9,78,0.061406
"2019-08-05 12:26:11,075",175,39062,54.5,216,0.060801
"2019-08-05 12:26:24,462",176,39431,32.9,128,0.060432
"2019-08-05 12:26:42,830",177,39945,47.2,180,0.059917
"2019-08-05 12:26:54,817",178,40281,30.2,114,0.059580
"2019-08-05 12:26:59,525",179,40414,11.8,43,0.059447
"2019-08-05 12:27:05,908",180,40595,16.4,59,0.059265
"2019-08-05 12:27:21,574",181,41025,38.3,151,0.058834
"2019-08-05 12:27:26,268",182,41155,11.3,43,0.058703
"2019-08-05 12:27:32,700",183,41335,16.3,59,0.058523
"2019-08-05 12:27:41,129",184,41569,20.6,78,0.058288
"2019-08-05 12:27:45,866",185,41700,11.7,43,0.058156
"2019-08-05 12:27:55,439",186,41961,23.5,89,0.057894
"2019-08-05 12:28:02,984",187,42167,17.7,70,0.057687
"2019-08-05 12:28:09,574",188,42348,15.6,61,0.057506
"2019-08-05 12:28:15,311",189,42510,14.6,53,0.057343
"2019-08-05 12:28:21,351",190,42681,15.4,56,0.057171
"2019-08-05 12:28:33,378",191,43017,30.7,114,0.056834
"2019-08-05 12:28:48,500",192,43439,38.7,146,0.056412
"2019-08-05 12:28:56,609",193,43669,21.3,75,0.056181
"2019-08-05 12:29:20,250",194,44316,59.1,237,0.055534
"2019-08-05 12:29:43,573",195,44957,58.3,234,0.054892
"2019-08-05 12:29:48,212",196,45081,10.6,42,0.054767
"2019-08-05 12:29:55,733",197,45291,19.0,70,0.054556
"2019-08-05 12:30:00,439",198,45425,12.2,42,0.054422
