timestamp,episode,step,reward,score,epsilon
"2019-08-06 12:11:17,670",0,97,1.8,56,0.499520
"2019-08-06 12:11:22,390",1,242,7.9,43,0.498804
"2019-08-06 12:11:27,178",2,389,10.0,44,0.498079
"2019-08-06 12:11:31,928",3,539,10.7,43,0.497339
"2019-08-06 12:11:36,645",4,683,9.0,43,0.496629
"2019-08-06 12:11:42,152",5,856,11.7,50,0.495776
"2019-08-06 12:11:52,123",6,1171,22.4,94,0.494228
"2019-08-06 12:11:56,814",7,1311,8.1,43,0.493537
"2019-08-06 12:12:01,602",8,1466,11.6,44,0.492773
"2019-08-06 12:12:06,303",9,1611,9.6,43,0.492057
"2019-08-06 12:12:11,684",10,1782,11.8,49,0.491214
"2019-08-06 12:12:18,103",11,1986,14.5,59,0.490210
"2019-08-06 12:12:23,657",12,2162,12.2,51,0.489343
"2019-08-06 12:12:30,455",13,2370,13.4,63,0.488318
"2019-08-06 12:12:35,150",14,2519,10.3,43,0.487583
"2019-08-06 12:12:44,029",15,2798,19.3,83,0.486211
"2019-08-06 12:12:49,027",16,2944,10.1,43,0.485491
"2019-08-06 12:12:53,793",17,3097,11.0,43,0.484737
"2019-08-06 12:12:58,490",18,3243,9.5,43,0.484016
"2019-08-06 12:13:03,776",19,3413,12.2,48,0.483178
"2019-08-06 12:13:09,433",20,3596,13.5,52,0.482277
"2019-08-06 12:13:15,880",21,3802,15.0,59,0.481262
"2019-08-06 12:13:20,612",22,3949,9.5,43,0.480537
"2019-08-06 12:13:25,313",23,4096,9.6,43,0.479812
"2019-08-06 12:13:30,995",24,4276,12.4,52,0.478925
"2019-08-06 12:13:36,888",25,4467,13.9,54,0.477984
"2019-08-06 12:13:41,621",26,4613,9.6,43,0.477264
"2019-08-06 12:13:49,587",27,4866,18.2,74,0.476019
"2019-08-06 12:13:54,282",28,5018,11.2,43,0.475270
"2019-08-06 12:14:01,570",29,5248,16.0,67,0.474138
"2019-08-06 12:14:06,259",30,5399,10.8,43,0.473393
"2019-08-06 12:14:10,985",31,5551,11.1,43,0.472643
"2019-08-06 12:14:16,439",32,5725,12.4,50,0.471786
"2019-08-06 12:14:21,184",33,5876,10.5,43,0.471041
"2019-08-06 12:14:25,908",34,6029,10.9,43,0.470286
"2019-08-06 12:14:30,595",35,6182,11.2,43,0.469532
"2019-08-06 12:14:39,505",36,6461,19.6,83,0.468160
"2019-08-06 12:14:44,168",37,6611,10.8,43,0.467420
"2019-08-06 12:14:48,863",38,6762,10.8,43,0.466675
"2019-08-06 12:14:53,579",39,6917,11.4,43,0.465911
