timestamp,episode,step,reward,score,epsilon
"2019-08-10 20:04:36,536",0,61,-0.7,47,0.099938
"2019-08-10 20:04:41,253",1,214,6.8,43,0.099784
"2019-08-10 20:04:47,588",2,433,19.5,58,0.099564
"2019-08-10 20:04:52,250",3,593,13.8,43,0.099404
"2019-08-10 20:04:56,931",4,754,14.0,43,0.099242
"2019-08-10 20:05:01,616",5,916,14.5,43,0.099079
"2019-08-10 20:05:06,329",6,1076,13.7,43,0.098918
"2019-08-10 20:05:12,189",7,1282,18.7,54,0.098711
"2019-08-10 20:05:16,834",8,1439,13.3,42,0.098553
"2019-08-10 20:05:21,531",9,1603,14.4,43,0.098389
"2019-08-10 20:05:26,200",10,1763,13.6,43,0.098228
"2019-08-10 20:05:32,389",11,1978,19.3,57,0.098012
"2019-08-10 20:05:39,318",12,2217,21.3,64,0.097772
"2019-08-10 20:05:45,258",13,2416,16.6,54,0.097572
"2019-08-10 20:05:51,174",14,2624,18.9,54,0.097364
"2019-08-10 20:05:55,881",15,2789,14.6,43,0.097198
"2019-08-10 20:06:00,650",16,2949,13.5,43,0.097037
"2019-08-10 20:06:06,372",17,3146,17.6,52,0.096839
"2019-08-10 20:06:11,091",18,3311,14.9,43,0.096673
"2019-08-10 20:06:16,541",19,3501,16.9,50,0.096483
"2019-08-10 20:06:21,228",20,3665,14.6,43,0.096318
"2019-08-10 20:06:27,146",21,3867,17.5,54,0.096115
"2019-08-10 20:06:31,869",22,4031,14.6,43,0.095950
"2019-08-10 20:06:36,555",23,4195,14.9,43,0.095785
"2019-08-10 20:06:41,300",24,4362,14.9,43,0.095617
"2019-08-10 20:06:46,832",25,4553,16.7,51,0.095426
"2019-08-10 20:06:51,544",26,4716,14.4,43,0.095262
"2019-08-10 20:06:57,820",27,4931,19.0,58,0.095046
"2019-08-10 20:07:02,565",28,5095,14.5,43,0.094881
"2019-08-10 20:07:07,231",29,5259,14.6,43,0.094716
"2019-08-10 20:07:12,861",30,5456,17.4,52,0.094518
"2019-08-10 20:07:19,553",31,5684,20.1,62,0.094290
"2019-08-10 20:07:25,046",32,5875,17.2,50,0.094098
"2019-08-10 20:07:29,731",33,6037,14.3,43,0.093935
"2019-08-10 20:07:34,449",34,6199,14.1,43,0.093772
"2019-08-10 20:07:39,947",35,6391,17.2,50,0.093579
"2019-08-10 20:07:47,428",36,6648,23.1,69,0.093322
"2019-08-10 20:07:52,130",37,6809,14.2,43,0.093160
"2019-08-10 20:07:56,865",38,6975,14.8,43,0.092993
"2019-08-10 20:08:01,696",39,7143,14.9,44,0.092824
"2019-08-10 20:08:12,739",40,7526,34.7,104,0.092441
"2019-08-10 20:08:17,550",41,7694,15.1,44,0.092272
"2019-08-10 20:08:23,855",42,7911,19.3,58,0.092054
"2019-08-10 20:08:28,585",43,8079,15.4,43,0.091885
"2019-08-10 20:08:34,936",44,8299,19.8,58,0.091664
"2019-08-10 20:08:41,026",45,8513,19.6,56,0.091450
"2019-08-10 20:08:48,263",46,8762,22.4,67,0.091200
"2019-08-10 20:09:01,655",47,9228,42.8,128,0.090733
"2019-08-10 20:09:10,040",48,9517,26.3,78,0.090444
"2019-08-10 20:09:17,890",49,9789,24.1,73,0.090171
"2019-08-10 20:09:22,661",50,9957,14.7,44,0.090002
"2019-08-10 20:09:27,346",51,10122,15.0,43,0.089836
"2019-08-10 20:09:32,097",52,10288,14.8,43,0.089669
"2019-08-10 20:09:39,100",53,10533,22.1,65,0.089424
"2019-08-10 20:09:43,910",54,10703,15.4,44,0.089253
"2019-08-10 20:09:52,239",55,10994,26.3,78,0.088961
"2019-08-10 20:10:01,864",56,11329,30.7,90,0.088625
"2019-08-10 20:10:10,235",57,11621,26.3,78,0.088333
"2019-08-10 20:10:14,895",58,11786,14.7,42,0.088167
"2019-08-10 20:10:29,017",59,12284,45.8,136,0.087668
"2019-08-10 20:10:41,698",60,12727,40.4,121,0.087225
"2019-08-10 20:10:46,379",61,12889,14.2,43,0.087062
"2019-08-10 20:10:52,380",62,13101,19.4,55,0.086849
"2019-08-10 20:10:58,819",63,13327,20.3,59,0.086622
"2019-08-10 20:11:04,504",64,13521,16.9,52,0.086428
"2019-08-10 20:11:10,315",65,13723,17.9,53,0.086225
"2019-08-10 20:11:23,654",66,14185,42.1,127,0.085762
"2019-08-10 20:11:29,527",67,14389,18.1,54,0.085557
"2019-08-10 20:11:52,621",68,15193,73.5,231,0.084753
"2019-08-10 20:12:07,734",69,15728,50.1,146,0.084218
"2019-08-10 20:12:19,331",70,16135,37.3,110,0.083810
"2019-08-10 20:12:26,776",71,16393,23.4,69,0.083551
"2019-08-10 20:12:40,955",72,16883,44.5,136,0.083061
"2019-08-10 20:12:47,947",73,17124,21.1,65,0.082819
"2019-08-10 20:12:54,271",74,17347,20.2,58,0.082595
"2019-08-10 20:13:03,720",75,17678,30.3,88,0.082264
"2019-08-10 20:13:08,443",76,17838,14.5,43,0.082103
"2019-08-10 20:13:19,805",77,18226,34.4,107,0.081714
"2019-08-10 20:13:27,247",78,18492,24.6,69,0.081448
"2019-08-10 20:13:39,640",79,18923,39.5,118,0.081016
"2019-08-10 20:13:53,279",80,19404,44.9,130,0.080534
"2019-08-10 20:14:02,793",81,19731,29.6,89,0.080207
"2019-08-10 20:14:13,738",82,20112,34.8,103,0.079825
"2019-08-10 20:14:18,468",83,20277,14.5,43,0.079659
"2019-08-10 20:14:26,929",84,20568,25.5,79,0.079368
"2019-08-10 20:14:31,656",85,20729,13.7,43,0.079206
"2019-08-10 20:14:42,549",86,21109,34.9,102,0.078825
"2019-08-10 20:14:47,263",87,21274,14.6,43,0.078659
"2019-08-10 20:15:01,942",88,21787,46.9,141,0.078146
"2019-08-10 20:15:06,659",89,21955,15.3,43,0.077977
"2019-08-10 20:15:14,521",90,22228,24.5,73,0.077703
"2019-08-10 20:15:20,547",91,22436,18.5,55,0.077495
"2019-08-10 20:15:25,312",92,22605,15.4,43,0.077325
"2019-08-10 20:15:32,663",93,22861,23.2,68,0.077068
"2019-08-10 20:15:38,130",94,23052,17.1,50,0.076876
"2019-08-10 20:15:43,752",95,23247,17.1,52,0.076680
"2019-08-10 20:15:50,805",96,23493,22.4,65,0.076434
"2019-08-10 20:15:55,612",97,23660,14.7,44,0.076266
